GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2007,2007,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,6,6.00000,,,,,
WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2008,2008,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,6,6.00000,,,,,
WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2009,2009,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,6,6.00000,,,,,
WHS2_516,Distribution of causes of death among children aged <5 years (%) - Congenital anomalies,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2010,2010,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,7,7.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2000,2000,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,10,10.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2001,2001,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,10,10.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2002,2002,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,10,10.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2003,2003,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,11,11.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2004,2004,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,10,10.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2005,2005,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,10,10.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2006,2006,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,10,10.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2007,2007,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,10,10.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2008,2008,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,10,10.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2009,2009,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,10,10.00000,,,,,
WHS2_523,Distribution of causes of death among children aged <5 years (%) - Birth asphyxia,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=89,,,,VOID,Void,,2010,2010,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,11,11.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1974,1974,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,26912,26912.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1975,1975,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,30057,30057.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1976,1976,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,21825,21825.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1977,1977,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,24396,24396.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1978,1978,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,26653,26653.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,31345,31345.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,39231,39231.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,26315,26315.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,17191,17191.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,13776,13776.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1984,1984,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,17055,17055.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1985,1985,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,15685,15685.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1986,1986,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,9426,9426.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1987,1987,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,12952,12952.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1988,1988,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,16472,16472.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1989,1989,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,11152,11152.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,8425,8425.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,12550,12550.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,8115,8115.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,7131,7131.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1994,1994,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,3040,3040.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,2123,2123.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,2504,2504.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1326,1326.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1378,1378.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1786,1786.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,5125,5125.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,5472,5472.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,5301,5301.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,4236,4236.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,8465,8465.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,5826,5826.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,2834,2834.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,3812,3812.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,3977,3977.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,3529,3529.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,3434,3434.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,4233,4233.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,2525,2525.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,3133,3133.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,6094,6094.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,2365,2365.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,3380,3380.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=43,,,,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,5293,5293.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=44,,,,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,4017,4017.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=44,,,,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,427,427.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=44,,,,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,653,653.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=44,,,,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,555,555.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=44,,,,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1214,1214.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=44,,,,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1078,1078.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=44,,,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1657,1657.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=44,,,,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1620,1620.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=44,,,,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1627,1627.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=44,,,,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,2043,2043.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1974,1974,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,243288,243288.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1975,1975,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,345457,345457.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1976,1976,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,373814,373814.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1977,1977,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,303884,303884.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1978,1978,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,330702,330702.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,335791,335791.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,320109,320109.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,359288,359288.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,277859,277859.00000,,,,,
WHS3_43,Pertussis - number of reported cases,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=45,,,,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,211283,211283.00000,,,,,
